linha;grupo;subgrupo;tipo_mercadoria;cargo;taxa_rateio_maximo_pct;fatia_cargo_pct;ativo
Remediação;Elevador de Liquidos Fixo;Sensor;Reposição;Coordenador;5;20;True
Remediação;Elevador de Liquidos Fixo;Sensor;Reposição;Diretor;5;10;True
Remediação;Elevador de Liquidos Fixo;Sensor;Reposição;Gerente Geral;5;20;True
Remediação;Elevador de Liquidos Fixo;Sensor;Reposição;Gerente Linha;5;20;True
Remediação;Elevador de Liquidos Fixo;Sensor;Reposição;Representante Comercial;5;0;True
Remediação;Elevador de Liquidos Fixo;Sensor;Reposição;Supervisor;5;0;True
Remediação;Elevador de Liquidos Fixo;Sistema;Produto;Consultor Interno;5;15;True
Remediação;Elevador de Liquidos Fixo;Sistema;Produto;Consultor Externo;5;15;True
Remediação;Elevador de Liquidos Fixo;Sistema;Produto;Coordenador;5;20;True
Remediação;Elevador de Liquidos Fixo;Sistema;Produto;Diretor;5;10;True
Remediação;Elevador de Liquidos Fixo;Sistema;Produto;Gerente Geral;5;20;True
Remediação;Elevador de Liquidos Fixo;Sistema;Produto;Gerente Linha;5;20;True
Remediação;Elevador de Liquidos Fixo;Sistema;Produto;Representante Comercial;5;0;True
Remediação;Elevador de Liquidos Fixo;Sistema;Produto;Supervisor;5;0;True
Remediação;Elevador de Liquidos Fixo;SOS-4-003;Produto;Consultor Interno;5;15;True
Remediação;Elevador de Liquidos Fixo;SOS-4-003;Produto;Consultor Externo;5;15;True
Remediação;Elevador de Liquidos Fixo;SOS-4-003;Produto;Coordenador;5;20;True
Remediação;Elevador de Liquidos Fixo;SOS-4-003;Produto;Diretor;5;10;True
Remediação;Elevador de Liquidos Fixo;SOS-4-003;Produto;Gerente Geral;5;20;True
Remediação;Elevador de Liquidos Fixo;SOS-4-003;Produto;Gerente Linha;5;20;True
Remediação;Elevador de Liquidos Fixo;SOS-4-003;Produto;Representante Comercial;5;0;True
Remediação;Elevador de Liquidos Fixo;SOS-4-003;Produto;Supervisor;5;0;True
Remediação;Filtração Diversos;Sistema;Produto;Consultor Interno;5;15;True
Remediação;Filtração Diversos;Sistema;Produto;Consultor Externo;5;15;True
Remediação;Filtração Diversos;Sistema;Produto;Coordenador;5;20;True
Remediação;Filtração Diversos;Sistema;Produto;Diretor;5;10;True
Remediação;Filtração Diversos;Sistema;Produto;Gerente Geral;5;20;True
Remediação;Filtração Diversos;Sistema;Produto;Gerente Linha;5;20;True
Remediação;Filtração Diversos;Sistema;Produto;Representante Comercial;5;0;True
Remediação;Filtração Diversos;Sistema;Produto;Supervisor;5;0;True
Remediação;Medidor de Nivel Diversos;Acessório;Reposição;Consultor Interno;5;15;True
Remediação;Medidor de Nivel Diversos;Acessório;Reposição;Consultor Externo;5;15;True
Remediação;Medidor de Nivel Diversos;Acessório;Reposição;Coordenador;5;20;True
Remediação;Medidor de Nivel Diversos;Acessório;Reposição;Diretor;5;10;True
Remediação;Medidor de Nivel Diversos;Acessório;Reposição;Gerente Geral;5;20;True
Remediação;Medidor de Nivel Diversos;Acessório;Reposição;Gerente Linha;5;20;True
Remediação;Medidor de Nivel Diversos;Acessório;Reposição;Representante Comercial;5;0;True
Remediação;Medidor de Nivel Diversos;Acessório;Reposição;Supervisor;5;0;True
Remediação;Medidor de Nivel Diversos;Anel;Reposição;Consultor Interno;5;15;True
Remediação;Medidor de Nivel Diversos;Anel;Reposição;Consultor Externo;5;15;True
Remediação;Medidor de Nivel Diversos;Anel;Reposição;Coordenador;5;20;True
Remediação;Medidor de Nivel Diversos;Anel;Reposição;Diretor;5;10;True
Remediação;Medidor de Nivel Diversos;Anel;Reposição;Gerente Geral;5;20;True
Remediação;Medidor de Nivel Diversos;Anel;Reposição;Gerente Linha;5;20;True
Remediação;Medidor de Nivel Diversos;Anel;Reposição;Representante Comercial;5;0;True
Remediação;Medidor de Nivel Diversos;Anel;Reposição;Supervisor;5;0;True
Remediação;Medidor de Nivel Diversos;Cabo;Reposição;Consultor Interno;5;15;True
Remediação;Medidor de Nivel Diversos;Cabo;Reposição;Consultor Externo;5;15;True
Remediação;Medidor de Nivel Diversos;Cabo;Reposição;Coordenador;5;20;True
Remediação;Medidor de Nivel Diversos;Cabo;Reposição;Diretor;5;10;True
Remediação;Medidor de Nivel Diversos;Cabo;Reposição;Gerente Geral;5;20;True
Remediação;Medidor de Nivel Diversos;Cabo;Reposição;Gerente Linha;5;20;True
Remediação;Medidor de Nivel Diversos;Cabo;Reposição;Representante Comercial;5;0;True
Remediação;Medidor de Nivel Diversos;Cabo;Reposição;Supervisor;5;0;True
Remediação;Medidor de Nivel Diversos;Controlador;Produto;Consultor Interno;5;15;True
Remediação;Medidor de Nivel Diversos;Controlador;Produto;Consultor Externo;5;15;True
Remediação;Medidor de Nivel Diversos;Controlador;Produto;Coordenador;5;20;True
Remediação;Medidor de Nivel Diversos;Controlador;Produto;Diretor;5;10;True
Remediação;Medidor de Nivel Diversos;Controlador;Produto;Gerente Geral;5;20;True
Remediação;Medidor de Nivel Diversos;Controlador;Produto;Gerente Linha;5;20;True
Remediação;Medidor de Nivel Diversos;Controlador;Produto;Representante Comercial;5;0;True
Remediação;Medidor de Nivel Diversos;Controlador;Produto;Supervisor;5;0;True
Remediação;Medidor de Nivel Diversos;Sensor;Reposição;Consultor Interno;5;15;True
Remediação;Medidor de Nivel Diversos;Sensor;Reposição;Consultor Externo;5;15;True
Remediação;Medidor de Nivel Diversos;Sensor;Reposição;Coordenador;5;20;True
Remediação;Medidor de Nivel Diversos;Sensor;Reposição;Diretor;5;10;True
Remediação;Medidor de Nivel Diversos;Sensor;Reposição;Gerente Geral;5;20;True
Remediação;Medidor de Nivel Diversos;Sensor;Reposição;Gerente Linha;5;20;True
Remediação;Medidor de Nivel Diversos;Sensor;Reposição;Representante Comercial;5;0;True
Remediação;Medidor de Nivel Diversos;Sensor;Reposição;Supervisor;5;0;True
Remediação;Medidor de Nivel Fixo;DIPPERLOG;Produto;Consultor Interno;5;15;True
Remediação;Medidor de Nivel Fixo;DIPPERLOG;Produto;Consultor Externo;5;15;True
Remediação;Medidor de Nivel Fixo;DIPPERLOG;Produto;Coordenador;5;20;True
Remediação;Medidor de Nivel Fixo;DIPPERLOG;Produto;Diretor;5;10;True
Remediação;Medidor de Nivel Fixo;DIPPERLOG;Produto;Gerente Geral;5;20;True
Remediação;Medidor de Nivel Fixo;DIPPERLOG;Produto;Gerente Linha;5;20;True
Remediação;Medidor de Nivel Fixo;DIPPERLOG;Produto;Representante Comercial;5;0;True
Remediação;Medidor de Nivel Fixo;DIPPERLOG;Produto;Supervisor;5;0;True
Remediação;Medidor de Nivel Fixo;DIPPER TOUGH;Produto;Consultor Interno;5;15;True
Remediação;Medidor de Nivel Fixo;DIPPER TOUGH;Produto;Consultor Externo;5;15;True
Remediação;Medidor de Nivel Fixo;DIPPER TOUGH;Produto;Coordenador;5;20;True
Remediação;Medidor de Nivel Fixo;DIPPER TOUGH;Produto;Diretor;5;10;True
Remediação;Medidor de Nivel Fixo;DIPPER TOUGH;Produto;Gerente Geral;5;20;True
Remediação;Medidor de Nivel Fixo;DIPPER TOUGH;Produto;Gerente Linha;5;20;True
Remediação;Medidor de Nivel Fixo;DIPPER TOUGH;Produto;Representante Comercial;5;0;True
Remediação;Medidor de Nivel Fixo;DIPPER TOUGH;Produto;Supervisor;5;0;True
Remediação;Medidor de Nivel Portátil;CONDUCTIVITY PLUS;Produto;Consultor Interno;5;15;True
Remediação;Medidor de Nivel Portátil;CONDUCTIVITY PLUS;Produto;Consultor Externo;5;15;True
Remediação;Medidor de Nivel Portátil;CONDUCTIVITY PLUS;Produto;Coordenador;5;20;True
Remediação;Medidor de Nivel Portátil;CONDUCTIVITY PLUS;Produto;Diretor;5;10;True
Remediação;Medidor de Nivel Portátil;CONDUCTIVITY PLUS;Produto;Gerente Geral;5;20;True
Remediação;Medidor de Nivel Portátil;CONDUCTIVITY PLUS;Produto;Gerente Linha;5;20;True
Remediação;Medidor de Nivel Portátil;CONDUCTIVITY PLUS;Produto;Representante Comercial;5;0;True
Remediação;Medidor de Nivel Portátil;CONDUCTIVITY PLUS;Produto;Supervisor;5;0;True
Remediação;Medidor de Nivel Portátil;DIPPER-T;Produto;Consultor Interno;5;15;True
Remediação;Medidor de Nivel Portátil;DIPPER-T;Produto;Consultor Externo;5;15;True
Remediação;Medidor de Nivel Portátil;DIPPER-T;Produto;Coordenador;5;20;True
Remediação;Medidor de Nivel Portátil;DIPPER-T;Produto;Diretor;5;10;True
Remediação;Medidor de Nivel Portátil;DIPPER-T;Produto;Gerente Geral;5;20;True
Remediação;Medidor de Nivel Portátil;DIPPER-T;Produto;Gerente Linha;5;20;True
Remediação;Medidor de Nivel Portátil;DIPPER-T;Produto;Representante Comercial;5;0;True
Remediação;Medidor de Nivel Portátil;DIPPER-T;Produto;Supervisor;5;0;True
Remediação;Medidor de Nivel Portátil;DIPPER TOUGH;Produto;Consultor Interno;5;15;True
Remediação;Medidor de Nivel Portátil;DIPPER TOUGH;Produto;Consultor Externo;5;15;True
Remediação;Medidor de Nivel Portátil;DIPPER TOUGH;Produto;Coordenador;5;20;True
Remediação;Medidor de Nivel Portátil;DIPPER TOUGH;Produto;Diretor;5;10;True
Remediação;Medidor de Nivel Portátil;DIPPER TOUGH;Produto;Gerente Geral;5;20;True
Remediação;Medidor de Nivel Portátil;DIPPER TOUGH;Produto;Gerente Linha;5;20;True
Remediação;Medidor de Nivel Portátil;DIPPER TOUGH;Produto;Representante Comercial;5;0;True
Remediação;Medidor de Nivel Portátil;DIPPER TOUGH;Produto;Supervisor;5;0;True
Remediação;Medidor de Nivel Portátil;H.OIL;Produto;Consultor Interno;5;15;True
Remediação;Medidor de Nivel Portátil;H.OIL;Produto;Consultor Externo;5;15;True
Remediação;Medidor de Nivel Portátil;H.OIL;Produto;Coordenador;5;20;True
Remediação;Medidor de Nivel Portátil;H.OIL;Produto;Diretor;5;10;True
Remediação;Medidor de Nivel Portátil;H.OIL;Produto;Gerente Geral;5;20;True
Remediação;Medidor de Nivel Portátil;H.OIL;Produto;Gerente Linha;5;20;True
Remediação;Medidor de Nivel Portátil;H.OIL;Produto;Representante Comercial;5;0;True
Remediação;Medidor de Nivel Portátil;H.OIL;Produto;Supervisor;5;0;True
Remediação;Medidor de Nivel Portátil;MP30;Produto;Consultor Interno;5;15;True
Remediação;Medidor de Nivel Portátil;MP30;Produto;Consultor Externo;5;15;True
Remediação;Medidor de Nivel Portátil;MP30;Produto;Coordenador;5;20;True
